timestamp,price,quantity
1774900620,6348.77978515625,29924000
1774900680,6341.39013671875,45119000
1774900740,6343.75,79443000
1774963800,6417.77001953125,0
1774963860,6418.2001953125,12311633
1774963920,6410.22998046875,11999933
1774963980,6415.419921875,11040889
1774964040,6421.18017578125,10147768
1774964100,6417.330078125,10940377
1774964160,6415.68994140625,11132565
1774964220,6417.66015625,9762320
1774964280,6417.33984375,8777332
1774964340,6422.2998046875,8131847
1774964400,6425.81005859375,9423940
1774964460,6423.60986328125,8358566
1774964520,6427.5498046875,9110036
1774964580,6424.39990234375,8631742
1774964640,6417.31982421875,8999471
1774964700,6426.4501953125,9388401
1774964760,6431.419921875,10514919
1774964820,6432.64013671875,7387756
1774964880,6433.06005859375,7040557
1774964940,6442.31005859375,10580410
1774965000,6439.330078125,9012151
1774965060,6441.47021484375,7478651
1774965120,6440.31005859375,6527755
1774965180,6445.56005859375,7641644
1774965240,6448.7900390625,8033597
1774965300,6447.009765625,8579587
1774965360,6442.77978515625,8107889
1774965420,6440.85986328125,7486407
1774965480,6447.60986328125,7646135
1774965540,6451.0,8285403
1774965600,6452.68994140625,10755222
1774965660,6451.66015625,9173992
1774965720,6450.5400390625,9333254
1774965780,6446.43017578125,9575913
1774965840,6447.990234375,8472101
1774965900,6442.27978515625,8543578
1774965960,6442.259765625,7991091
1774966020,6438.72998046875,8876664
1774966080,6437.169921875,8967526
1774966140,6436.10009765625,6990070
1774966200,6437.4599609375,8127583
1774966260,6441.68994140625,8033643
1774966320,6438.080078125,6501582
1774966380,6438.06005859375,6762445
1774966440,6439.5498046875,6283974
1774966500,6439.85009765625,7147788
1774966560,6437.56982421875,7408997
1774966620,6440.509765625,8375559
1774966680,6445.990234375,8735712
1774966740,6443.77978515625,6352509
1774966800,6438.830078125,6713896
1774966860,6439.3701171875,7572698
1774966920,6440.4599609375,7544466
1774966980,6444.75,6538900
1774967040,6446.14013671875,5563875
1774967100,6443.81005859375,6062109
1774967160,6446.18994140625,4468403
1774967220,6446.47021484375,4584160
1774967280,6448.7001953125,6404654
1774967340,6448.9501953125,5377113
